# name \t normalized-name
初期	前期
早期	前期
前期	前期
后期	后期
中期	后期
中后期	后期
潜育期	育期
生育期	育期
成株期	成株期
贮藏期	贮藏期
贮运期	贮藏期
病盛期	病盛期
生长期	生长期
成熟期	成熟期
发病期	发病期
潜伏期	潜伏期
开花期	开花期
开花时	开花期
越冬期	越冬期
幼苗期	苗期
育苗期	苗期
苗期	苗期
幼果期	幼果期
