茎基	茎基
茎部	茎部
茎上	茎上
茎蔓	茎蔓
茎内	茎内
茎秆	茎秆
茎叶	茎叶
茎表	茎表
茎干	茎干
茎杆	茎杆
茎顶	茎顶
茎纵	茎纵
茎荚	茎荚
茎节	茎节
茎枝	茎枝
茎端	茎端
茎盘	茎盘
茎沟	茎沟
